#chrom	start	end	name	score	strand	thickStart	thickEnd	itemRGB	blockCount	blockSizes	blockStart	deepTools_group
5	129885470	129889470	ENSMUSG00000070493.3	.	-	129885470	129889470	0	1	4000	129885469	cluster_1
9	21147982	21151982	ENSMUSG00000019471.10	.	-	21147982	21151982	0	1	4000	21147980	cluster_1
8	117255064	117259064	ENSMUSG00000034390.16	.	+	117255064	117259064	0	1	4000	117255063	cluster_1
13	58126556	58130556	ENSMUSG00000007836.6	.	-	58126556	58130556	0	1	4000	58126551	cluster_1
3	95013448	95017448	ENSMUSG00000019338.13	.	-	95013448	95017448	0	1	4000	95013439	cluster_1
11	101117893	101121893	ENSMUSG00000017802.14	.	-	101117893	101121893	0	1	4000	101117892	cluster_1
2	33429324	33433324	ENSMUSG00000068966.10	.	-	33429324	33433324	0	1	4000	33429321	cluster_1
4	116625941	116629941	ENSMUSG00000028693.15	.	-	116625941	116629941	0	1	4000	116625940	cluster_1
10	128335734	128339734	ENSMUSG00000005683.8	.	+	128335734	128339734	0	1	4000	128335733	cluster_1
18	32065741	32069741	ENSMUSG00000024384.4	.	+	32065741	32069741	0	1	4000	32065738	cluster_1
15	5141861	5145861	ENSMUSG00000050697.9	.	+	5141861	5145861	0	1	4000	5141856	cluster_1
11	3961975	3965975	ENSMUSG00000020430.12	.	+	3961975	3965975	0	1	4000	3961972	cluster_1
11	23663959	23667959	ENSMUSG00000020283.5	.	-	23663959	23667959	0	1	4000	23663957	cluster_1
8	11633757	11637757	ENSMUSG00000031508.14	.	-	11633757	11637757	0	1	4000	11633756	cluster_1
5	72912304	72916304	ENSMUSG00000036087.18	.	+	72912304	72916304	0	1	4000	72912297	cluster_1
17	56715762	56719762	ENSMUSG00000002379.6	.	+	56715762	56719762	0	1	4000	56715757	cluster_1
7	16045921	16049921	ENSMUSG00000070808.4	.	-	16045921	16049921	0	1	4000	16045920	cluster_1
17	32319153	32323153	ENSMUSG00000024045.5	.	-	32319153	32323153	0	1	4000	32319150	cluster_1
6	148829467	148833467	ENSMUSG00000040029.14	.	-	148829467	148833467	0	1	4000	148829466	cluster_1
12	51827536	51831536	ENSMUSG00000035247.16	.	-	51827536	51831536	0	1	4000	51827531	cluster_1
1	86357400	86361400	ENSMUSG00000026234.12	.	-	86357400	86361400	0	1	4000	86357392	cluster_1
9	106885428	106889428	ENSMUSG00000074102.4	.	-	106885428	106889428	0	1	4000	106885427	cluster_1
4	116555658	116559658	ENSMUSG00000034042.16	.	+	116555658	116559658	0	1	4000	116555657	cluster_1
18	67462849	67466849	ENSMUSG00000024530.7	.	+	67462849	67466849	0	1	4000	67462843	cluster_1
9	70540754	70544754	ENSMUSG00000032212.10	.	+	70540754	70544754	0	1	4000	70540747	cluster_1
2	120402113	120406113	ENSMUSG00000033808.16	.	-	120402113	120406113	0	1	4000	120402112	cluster_1
12	87442017	87446017	ENSMUSG00000079036.10	.	-	87442017	87446017	0	1	4000	87442009	cluster_1
7	110120046	110124046	ENSMUSG00000031016.9	.	+	110120046	110124046	0	1	4000	110120045	cluster_1
13	49339585	49343585	ENSMUSG00000037933.16	.	+	49339585	49343585	0	1	4000	49339581	cluster_1
7	127231130	127235130	ENSMUSG00000000486.13	.	-	127231130	127235130	0	1	4000	127231129	cluster_1
6	124754524	124758524	ENSMUSG00000004263.15	.	-	124754524	124758524	0	1	4000	124754523	cluster_1
9	107768996	107772996	ENSMUSG00000032580.12	.	-	107768996	107772996	0	1	4000	107768995	cluster_1
8	111741809	111745809	ENSMUSG00000031955.10	.	-	111741809	111745809	0	1	4000	111741808	cluster_1
10	4264380	4268380	ENSMUSG00000038587.9	.	+	4264380	4268380	0	1	4000	4264376	cluster_1
3	105957369	105961369	ENSMUSG00000000561.14	.	+	105957369	105961369	0	1	4000	105957368	cluster_1
6	72437558	72441558	ENSMUSG00000053907.10	.	-	72437558	72441558	0	1	4000	72437551	cluster_1
3	19309322	19313322	ENSMUSG00000069094.12	.	-	19309322	19313322	0	1	4000	19309321	cluster_1
13	34128466	34132466	ENSMUSG00000045136.6	.	-	34128466	34132466	0	1	4000	34128463	cluster_1
3	95927246	95931246	ENSMUSG00000015749.12	.	+	95927246	95931246	0	1	4000	95927237	cluster_1
12	105030688	105034688	ENSMUSG00000021102.4	.	+	105030688	105034688	0	1	4000	105030687	cluster_1
1	85791441	85795441	ENSMUSG00000036707.16	.	+	85791441	85795441	0	1	4000	85791433	cluster_1
14	20544573	20548573	ENSMUSG00000021816.11	.	-	20544573	20548573	0	1	4000	20544571	cluster_1
14	99044134	99048134	ENSMUSG00000033186.9	.	-	99044134	99048134	0	1	4000	99044125	cluster_1
7	97398003	97402003	ENSMUSG00000030647.8	.	+	97398003	97402003	0	1	4000	97397994	cluster_1
16	13669929	13673929	ENSMUSG00000079737.4	.	+	13669929	13673929	0	1	4000	13669928	cluster_1
19	5488455	5492455	ENSMUSG00000056201.7	.	+	5488455	5492455	0	1	4000	5488450	cluster_1
14	56884653	56888653	ENSMUSG00000021945.9	.	+	56884653	56888653	0	1	4000	56884648	cluster_1
14	55670124	55674124	ENSMUSG00000010376.15	.	-	55670124	55674124	0	1	4000	55670119	cluster_1
16	27386869	27390869	ENSMUSG00000038127.14	.	+	27386869	27390869	0	1	4000	27386867	cluster_1
13	37992217	37996217	ENSMUSG00000021427.10	.	-	37992217	37996217	0	1	4000	37992214	cluster_1
4	59624211	59628211	ENSMUSG00000045071.14	.	+	59624211	59628211	0	1	4000	59624206	cluster_1
8	22058721	22062721	ENSMUSG00000063362.13	.	+	22058721	22062721	0	1	4000	22058719	cluster_1
6	38549334	38553334	ENSMUSG00000029823.16	.	+	38549334	38553334	0	1	4000	38549331	cluster_1
18	34504823	34508823	ENSMUSG00000036501.6	.	-	34504823	34508823	0	1	4000	34504820	cluster_1
2	14072098	14076098	ENSMUSG00000026718.17	.	+	14072098	14076098	0	1	4000	14072097	cluster_1
6	73246382	73250382	ENSMUSG00000052738.14	.	+	73246382	73250382	0	1	4000	73246375	cluster_1
2	147010996	147014996	ENSMUSG00000027433.5	.	+	147010996	147014996	0	1	4000	147010995	cluster_1
12	87386355	87390355	ENSMUSG00000021036.10	.	-	87386355	87390355	0	1	4000	87386347	cluster_1
3	89713022	89717022	ENSMUSG00000027951.16	.	+	89713022	89717022	0	1	4000	89713014	cluster_1
12	102755765	102759765	ENSMUSG00000098530.1	.	-	102755765	102759765	0	1	4000	102755764	cluster_1
18	34649735	34653735	ENSMUSG00000024370.16	.	-	34649735	34653735	0	1	4000	34649732	cluster_1
10	67094945	67098945	ENSMUSG00000019873.8	.	-	67094945	67098945	0	1	4000	67094939	cluster_1
7	67370858	67374858	ENSMUSG00000030557.17	.	-	67370858	67374858	0	1	4000	67370852	cluster_1
2	52070832	52074832	ENSMUSG00000036202.16	.	+	52070832	52074832	0	1	4000	52070827	cluster_1
3	36570150	36574150	ENSMUSG00000027715.9	.	-	36570150	36574150	0	1	4000	36570147	cluster_1
11	78163589	78167589	ENSMUSG00000017386.10	.	-	78163589	78167589	0	1	4000	78163582	cluster_1
X	52986137	52990137	ENSMUSG00000025630.8	.	+	52986137	52990137	0	1	4000	52986132	cluster_1
19	27427820	27431820	ENSMUSG00000041360.7	.	-	27427820	27431820	0	1	4000	27427818	cluster_1
8	84685862	84689862	ENSMUSG00000001910.4	.	-	84685862	84689862	0	1	4000	84685854	cluster_1
11	74923823	74927823	ENSMUSG00000038290.15	.	+	74923823	74927823	0	1	4000	74923816	cluster_1
7	81760925	81764925	ENSMUSG00000038646.13	.	+	81760925	81764925	0	1	4000	81760917	cluster_1
5	110768717	110772717	ENSMUSG00000029505.17	.	-	110768717	110772717	0	1	4000	110768716	cluster_1
10	93158875	93162875	ENSMUSG00000020015.10	.	+	93158875	93162875	0	1	4000	93158866	cluster_1
10	126976717	126980717	ENSMUSG00000078429.9	.	+	126976717	126980717	0	1	4000	126976716	cluster_1
5	145081830	145085830	ENSMUSG00000029621.14	.	+	145081830	145085830	0	1	4000	145081829	cluster_1
10	115382959	115386959	ENSMUSG00000034163.10	.	+	115382959	115386959	0	1	4000	115382958	cluster_1
8	85023281	85027281	ENSMUSG00000052456.9	.	-	85023281	85027281	0	1	4000	85023273	cluster_1
19	41480645	41484645	ENSMUSG00000025019.15	.	+	41480645	41484645	0	1	4000	41480641	cluster_1
1	30871921	30875921	ENSMUSG00000048874.15	.	-	30871921	30875921	0	1	4000	30871918	cluster_1
7	17025924	17029924	ENSMUSG00000003099.11	.	-	17025924	17029924	0	1	4000	17025923	cluster_1
1	89068415	89072415	ENSMUSG00000036206.12	.	+	89068415	89072415	0	1	4000	89068407	cluster_1
15	80946490	80950490	ENSMUSG00000022407.10	.	+	80946490	80950490	0	1	4000	80946482	cluster_1
9	106787194	106791194	ENSMUSG00000040661.6	.	-	106787194	106791194	0	1	4000	106787193	cluster_1
8	22651435	22655435	ENSMUSG00000031536.6	.	-	22651435	22655435	0	1	4000	22651433	cluster_1
2	127829865	127833865	ENSMUSG00000027379.13	.	-	127829865	127833865	0	1	4000	127829864	cluster_1
8	66484530	66488530	ENSMUSG00000025591.6	.	-	66484530	66488530	0	1	4000	66484524	cluster_1
8	26117224	26121224	ENSMUSG00000037234.17	.	-	26117224	26121224	0	1	4000	26117222	cluster_1
16	91645506	91649506	ENSMUSG00000022961.18	.	+	91645506	91649506	0	1	4000	91645497	cluster_1
8	8659242	8663242	ENSMUSG00000001300.16	.	-	8659242	8663242	0	1	4000	8659234	cluster_1
17	34029690	34033690	ENSMUSG00000024327.15	.	-	34029690	34033690	0	1	4000	34029687	cluster_1
10	95562146	95566146	ENSMUSG00000020029.6	.	-	95562146	95566146	0	1	4000	95562137	cluster_1
15	76475422	76479422	ENSMUSG00000022556.11	.	+	76475422	76479422	0	1	4000	76475415	cluster_1
6	56921932	56925932	ENSMUSG00000029780.14	.	-	56921932	56925932	0	1	4000	56921927	cluster_1
8	69789163	69793163	ENSMUSG00000031862.10	.	+	69789163	69793163	0	1	4000	69789157	cluster_1
11	97278638	97282638	ENSMUSG00000001441.13	.	-	97278638	97282638	0	1	4000	97278629	cluster_1
11	103410687	103414687	ENSMUSG00000034247.9	.	-	103410687	103414687	0	1	4000	103410686	cluster_1
2	27513157	27517157	ENSMUSG00000026917.15	.	+	27513157	27517157	0	1	4000	27513155	cluster_1
2	29617720	29621720	ENSMUSG00000039844.19	.	+	29617720	29621720	0	1	4000	29617718	cluster_1
15	34441640	34445640	ENSMUSG00000058600.13	.	-	34441640	34445640	0	1	4000	34441637	cluster_1
7	89939204	89943204	ENSMUSG00000062797.13	.	-	89939204	89943204	0	1	4000	89939196	cluster_1
17	56582825	56586825	ENSMUSG00000071054.12	.	+	56582825	56586825	0	1	4000	56582820	cluster_1
3	90474126	90478126	ENSMUSG00000001016.12	.	+	90474126	90478126	0	1	4000	90474117	cluster_1
10	39730118	39734118	ENSMUSG00000019841.15	.	+	39730118	39734118	0	1	4000	39730115	cluster_1
3	86140702	86144702	ENSMUSG00000028081.6	.	-	86140702	86144702	0	1	4000	86140694	cluster_1
5	74533449	74537449	ENSMUSG00000029227.15	.	+	74533449	74537449	0	1	4000	74533442	cluster_1
8	121905694	121909694	ENSMUSG00000040010.10	.	-	121905694	121909694	0	1	4000	121905693	cluster_1
11	102183296	102187296	ENSMUSG00000020922.11	.	-	102183296	102187296	0	1	4000	102183295	cluster_1
7	130863756	130867756	ENSMUSG00000040268.17	.	+	130863756	130867756	0	1	4000	130863755	cluster_1
18	34775047	34779047	ENSMUSG00000038773.11	.	+	34775047	34779047	0	1	4000	34775044	cluster_1
12	116279196	116283196	ENSMUSG00000021171.8	.	+	116279196	116283196	0	1	4000	116279195	cluster_1
2	180708117	180712117	ENSMUSG00000027573.11	.	+	180708117	180712117	0	1	4000	180708116	cluster_1
13	55633027	55637027	ENSMUSG00000021500.17	.	+	55633027	55637027	0	1	4000	55633022	cluster_1
11	73175037	73179037	ENSMUSG00000047260.4	.	-	73175037	73179037	0	1	4000	73175030	cluster_1
5	41842315	41846315	ENSMUSG00000061755.10	.	-	41842315	41846315	0	1	4000	41842311	cluster_1
15	103270714	103274714	ENSMUSG00000060992.9	.	+	103270714	103274714	0	1	4000	103270713	cluster_1
5	123140193	123144193	ENSMUSG00000038384.16	.	+	123140193	123144193	0	1	4000	123140192	cluster_1
2	105015080	105019080	ENSMUSG00000027170.12	.	-	105015080	105019080	0	1	4000	105015079	cluster_1
11	88862586	88866586	ENSMUSG00000018428.15	.	-	88862586	88866586	0	1	4000	88862578	cluster_1
4	155867546	155871546	ENSMUSG00000029034.9	.	+	155867546	155871546	0	1	4000	155867545	cluster_1
9	21422908	21426908	ENSMUSG00000033335.17	.	+	21422908	21426908	0	1	4000	21422906	cluster_1
8	69623548	69627548	ENSMUSG00000060427.15	.	-	69623548	69627548	0	1	4000	69623542	cluster_1
3	122617715	122621715	ENSMUSG00000039735.15	.	-	122617715	122621715	0	1	4000	122617714	cluster_1
9	75408005	75412005	ENSMUSG00000042688.16	.	-	75408005	75412005	0	1	4000	75407998	cluster_1
19	7339860	7343860	ENSMUSG00000024969.15	.	-	7339860	7343860	0	1	4000	7339853	cluster_1
14	76008865	76012865	ENSMUSG00000067995.4	.	-	76008865	76012865	0	1	4000	76008858	cluster_1
5	77308147	77312147	ENSMUSG00000029250.5	.	+	77308147	77312147	0	1	4000	77308140	cluster_1
2	130665610	130669610	ENSMUSG00000074797.11	.	+	130665610	130669610	0	1	4000	130665609	cluster_1
1	78486897	78490897	ENSMUSG00000026245.16	.	-	78486897	78490897	0	1	4000	78486890	cluster_1
7	34228336	34232336	ENSMUSG00000036427.5	.	-	34228336	34232336	0	1	4000	34228333	cluster_1
5	93091437	93095437	ENSMUSG00000058013.11	.	+	93091437	93095437	0	1	4000	93091428	cluster_1
8	40632797	40636797	ENSMUSG00000039431.16	.	-	40632797	40636797	0	1	4000	40632793	cluster_1
11	119298089	119302089	ENSMUSG00000025580.15	.	-	119298089	119302089	0	1	4000	119298088	cluster_1
2	4650113	4654113	ENSMUSG00000039449.14	.	-	4650113	4654113	0	1	4000	4650109	cluster_1
6	142754686	142758686	ENSMUSG00000030282.14	.	+	142754686	142758686	0	1	4000	142754685	cluster_1
14	56666248	56670248	ENSMUSG00000079184.10	.	+	56666248	56670248	0	1	4000	56666243	cluster_1
4	46448902	46452902	ENSMUSG00000028333.10	.	+	46448902	46452902	0	1	4000	46448898	cluster_1
12	102755803	102759803	ENSMUSG00000091931.5	.	-	102755803	102759803	0	1	4000	102755802	cluster_1
4	70408443	70412443	ENSMUSG00000039298.16	.	-	70408443	70412443	0	1	4000	70408436	cluster_1
11	86681985	86685985	ENSMUSG00000072582.9	.	+	86681985	86685985	0	1	4000	86681977	cluster_1
7	63936915	63940915	ENSMUSG00000052040.10	.	-	63936915	63940915	0	1	4000	63936909	cluster_1
8	107586464	107590464	ENSMUSG00000039067.5	.	-	107586464	107590464	0	1	4000	107586463	cluster_1
19	8890987	8894987	ENSMUSG00000071652.7	.	+	8890987	8894987	0	1	4000	8890979	cluster_1
11	98793516	98797516	ENSMUSG00000052915.14	.	+	98793516	98797516	0	1	4000	98793507	cluster_1
11	54436199	54440199	ENSMUSG00000035992.15	.	+	54436199	54440199	0	1	4000	54436194	cluster_1
4	130358132	130362132	ENSMUSG00000074088.6	.	+	130358132	130362132	0	1	4000	130358131	cluster_1
12	83686152	83690152	ENSMUSG00000019969.14	.	+	83686152	83690152	0	1	4000	83686144	cluster_1
4	59001210	59005210	ENSMUSG00000092345.1	.	+	59001210	59005210	0	1	4000	59001205	cluster_1
15	89313311	89317311	ENSMUSG00000036529.17	.	-	89313311	89317311	0	1	4000	89313303	cluster_1
7	27729389	27733389	ENSMUSG00000037640.15	.	+	27729389	27733389	0	1	4000	27729387	cluster_1
11	96063388	96067388	ENSMUSG00000014349.7	.	-	96063388	96067388	0	1	4000	96063379	cluster_1
19	56820190	56824190	ENSMUSG00000035173.14	.	-	56820190	56824190	0	1	4000	56820185	cluster_1
9	50601812	50605812	ENSMUSG00000000171.5	.	-	50601812	50605812	0	1	4000	50601807	cluster_1
5	143546706	143550706	ENSMUSG00000083012.8	.	+	143546706	143550706	0	1	4000	143546705	cluster_1
16	22007484	22011484	ENSMUSG00000022855.9	.	+	22007484	22011484	0	1	4000	22007482	cluster_1
11	120596365	120600365	ENSMUSG00000025134.2	.	-	120596365	120600365	0	1	4000	120596364	cluster_1
3	100683503	100687503	ENSMUSG00000008763.16	.	-	100683503	100687503	0	1	4000	100683502	cluster_1
15	9069260	9073260	ENSMUSG00000022253.15	.	+	9069260	9073260	0	1	4000	9069251	cluster_1
17	28689342	28693342	ENSMUSG00000053436.14	.	+	28689342	28693342	0	1	4000	28689340	cluster_1
2	118596211	118600211	ENSMUSG00000040084.9	.	+	118596211	118600211	0	1	4000	118596210	cluster_1
3	65526410	65530410	ENSMUSG00000034640.9	.	+	65526410	65530410	0	1	4000	65526404	cluster_1
4	42998507	43002507	ENSMUSG00000028452.7	.	-	42998507	43002507	0	1	4000	42998503	cluster_1
10	99261231	99265231	ENSMUSG00000019960.8	.	+	99261231	99265231	0	1	4000	99261222	cluster_1
6	51468360	51472360	ENSMUSG00000029836.15	.	+	51468360	51472360	0	1	4000	51468355	cluster_1
16	13669858	13673858	ENSMUSG00000022684.15	.	+	13669858	13673858	0	1	4000	13669857	cluster_1
9	87020014	87024014	ENSMUSG00000032872.16	.	+	87020014	87024014	0	1	4000	87020006	cluster_1
13	59821147	59825147	ENSMUSG00000035248.9	.	-	59821147	59825147	0	1	4000	59821142	cluster_1
4	40267850	40271850	ENSMUSG00000036822.6	.	-	40267850	40271850	0	1	4000	40267846	cluster_1
2	75702641	75706641	ENSMUSG00000015839.6	.	-	75702641	75706641	0	1	4000	75702634	cluster_1
8	70437579	70441579	ENSMUSG00000003575.13	.	-	70437579	70441579	0	1	4000	70437572	cluster_1
5	113770510	113774510	ENSMUSG00000018974.7	.	-	113770510	113774510	0	1	4000	113770509	cluster_1
11	3200392	3204392	ENSMUSG00000020454.17	.	+	3200392	3204392	0	1	4000	3200389	cluster_1
15	38517266	38521266	ENSMUSG00000037458.15	.	-	38517266	38521266	0	1	4000	38517263	cluster_1
5	33627635	33631635	ENSMUSG00000037339.17	.	-	33627635	33631635	0	1	4000	33627632	cluster_1
7	19074227	19078227	ENSMUSG00000030410.16	.	+	19074227	19078227	0	1	4000	19074226	cluster_1
7	101903904	101907904	ENSMUSG00000030842.12	.	+	101903904	101907904	0	1	4000	101903903	cluster_1
4	48583174	48587174	ENSMUSG00000028347.14	.	+	48583174	48587174	0	1	4000	48583170	cluster_1
7	98701103	98705103	ENSMUSG00000030753.15	.	+	98701103	98705103	0	1	4000	98701094	cluster_1
10	11279330	11283330	ENSMUSG00000047648.13	.	+	11279330	11283330	0	1	4000	11279329	cluster_1
13	8883501	8887501	ENSMUSG00000058258.14	.	+	8883501	8887501	0	1	4000	8883493	cluster_1
1	151426455	151430455	ENSMUSG00000052748.14	.	-	151426455	151430455	0	1	4000	151426454	cluster_1
5	107898502	107902502	ENSMUSG00000058558.12	.	+	107898502	107902502	0	1	4000	107898501	cluster_1
10	5821910	5825910	ENSMUSG00000019774.8	.	-	5821910	5825910	0	1	4000	5821905	cluster_1
4	34612944	34616944	ENSMUSG00000040044.11	.	-	34612944	34616944	0	1	4000	34612941	cluster_1
5	92433219	92437219	ENSMUSG00000034826.14	.	-	92433219	92437219	0	1	4000	92433210	cluster_1
18	47366870	47370870	ENSMUSG00000019647.16	.	-	47366870	47370870	0	1	4000	47366866	cluster_1
3	158034662	158038662	ENSMUSG00000063052.9	.	+	158034662	158038662	0	1	4000	158034661	cluster_1
6	94698158	94702158	ENSMUSG00000030029.14	.	-	94698158	94702158	0	1	4000	94698149	cluster_1
3	84580625	84584625	ENSMUSG00000074513.9	.	-	84580625	84584625	0	1	4000	84580617	cluster_1
2	172368535	172372535	ENSMUSG00000027496.15	.	-	172368535	172372535	0	1	4000	172368534	cluster_1
7	122099886	122103886	ENSMUSG00000030869.11	.	-	122099886	122103886	0	1	4000	122099885	cluster_1
13	113792505	113796505	ENSMUSG00000042348.10	.	+	113792505	113796505	0	1	4000	113792504	cluster_1
7	126198501	126202501	ENSMUSG00000000131.15	.	-	126198501	126202501	0	1	4000	126198500	cluster_1
6	38431950	38435950	ENSMUSG00000038538.17	.	+	38431950	38435950	0	1	4000	38431947	cluster_1
4	133275792	133279792	ENSMUSG00000028857.16	.	-	133275792	133279792	0	1	4000	133275791	cluster_1
2	84713180	84717180	ENSMUSG00000034075.10	.	-	84713180	84717180	0	1	4000	84713172	cluster_1
9	25149820	25153820	ENSMUSG00000008429.8	.	-	25149820	25153820	0	1	4000	25149818	cluster_1
4	16011888	16015888	ENSMUSG00000041153.9	.	-	16011888	16015888	0	1	4000	16011887	cluster_1
13	14061488	14065488	ENSMUSG00000021302.10	.	-	14061488	14065488	0	1	4000	14061487	cluster_1
6	97203647	97207647	ENSMUSG00000030061.16	.	-	97203647	97207647	0	1	4000	97203638	cluster_1
14	57663430	57667430	ENSMUSG00000021952.16	.	-	57663430	57667430	0	1	4000	57663425	cluster_1
9	57466060	57470060	ENSMUSG00000040722.7	.	-	57466060	57470060	0	1	4000	57466055	cluster_1
5	115156179	115160179	ENSMUSG00000048578.11	.	-	115156179	115160179	0	1	4000	115156178	cluster_1
8	86883258	86887258	ENSMUSG00000031652.11	.	-	86883258	86887258	0	1	4000	86883250	cluster_1
11	58328339	58332339	ENSMUSG00000049755.14	.	-	58328339	58332339	0	1	4000	58328334	cluster_1
2	119475687	119479687	ENSMUSG00000034154.15	.	-	119475687	119479687	0	1	4000	119475686	cluster_1
17	46200855	46204855	ENSMUSG00000067150.5	.	+	46200855	46204855	0	1	4000	46200851	cluster_1
10	81103915	81107915	ENSMUSG00000035027.18	.	+	81103915	81107915	0	1	4000	81103907	cluster_1
4	116683544	116687544	ENSMUSG00000028691.12	.	+	116683544	116687544	0	1	4000	116683543	cluster_1
5	137305674	137309674	ENSMUSG00000037364.12	.	-	137305674	137309674	0	1	4000	137305673	cluster_1
10	81647059	81651059	ENSMUSG00000096856.7	.	+	81647059	81651059	0	1	4000	81647051	cluster_1
6	70842515	70846515	ENSMUSG00000031668.14	.	+	70842515	70846515	0	1	4000	70842508	cluster_1
6	3496382	3500382	ENSMUSG00000001376.17	.	+	3496382	3500382	0	1	4000	3496379	cluster_1
16	33378836	33382836	ENSMUSG00000022811.17	.	+	33378836	33382836	0	1	4000	33378833	cluster_1
13	73465197	73469197	ENSMUSG00000021608.15	.	+	73465197	73469197	0	1	4000	73465190	cluster_1
15	96458843	96462843	ENSMUSG00000033228.8	.	-	96458843	96462843	0	1	4000	96458834	cluster_1
19	10947266	10951266	ENSMUSG00000024732.7	.	-	10947266	10951266	0	1	4000	10947265	cluster_1
3	95230171	95234171	ENSMUSG00000053192.9	.	-	95230171	95234171	0	1	4000	95230162	cluster_1
6	136826233	136830233	ENSMUSG00000030216.12	.	-	136826233	136830233	0	1	4000	136826232	cluster_1
X	57391036	57395036	ENSMUSG00000031134.16	.	-	57391036	57395036	0	1	4000	57391031	cluster_1
17	24958636	24962636	ENSMUSG00000024165.8	.	-	24958636	24962636	0	1	4000	24958634	cluster_1
